DATE,TIME,BOROUGH,ZIP CODE,latitude,longitude,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/25/2018,15:24,QUEENS,11417,40.684494,-73.83719,"(40.684494, -73.83719)",105 STREET,103 AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,3928868,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
06/15/2018,22:05,QUEENS,11416,40.684456,-73.85966,"(40.684456, -73.85966)",ROCKAWAY BOULEVARD              ,81 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3926055,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
06/19/2018,17:54,BROOKLYN,11217,40.68444,-73.97772,"(40.68444, -73.97772)",,,139       FLATBUSH AVENUE,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3925756,Sedan,Taxi,Sedan,,
06/17/2018,12:27,QUEENS,11416,40.684258,-73.84604,"(40.684258, -73.84604)",WOODHAVEN BOULEVARD             ,101 AVENUE,,6,0,0,0,0,0,6,0,Traffic Control Disregarded,Unspecified,,,,3922990,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/26/2018,22:37,,,40.684204,-73.96806,"(40.684204, -73.96806)",VANDERBILT AVENUE               ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3909239,Sedan,Sedan,,,
06/04/2018,17:09,BROOKLYN,11207,40.684082,-73.90864,"(40.684082, -73.90864)",CHAUNCEY STREET                 ,BUSHWICK AVENUE,,3,0,0,0,0,0,3,0,Fell Asleep,Unspecified,Unspecified,Unspecified,,3914659,Sedan,Sedan,Sedan,Sedan,
05/08/2018,13:52,BROOKLYN,11217,40.68405,-73.97746,"(40.68405, -73.97746)",FLATBUSH AVENUE                 ,ATLANTIC AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3896746,Sedan,Box Truck,,,
06/13/2018,22:00,,,40.68383,-73.932236,"(40.68383, -73.932236)",HALSEY STREET                   ,,,2,0,1,0,1,0,0,0,Unsafe Lane Changing,,,,,3920710,Bike,,,,
06/16/2018,14:40,QUEENS,11434,40.68378,-73.789734,"(40.68378, -73.789734)",116 AVENUE,155 STREET,,5,0,0,0,0,0,5,0,Driver Inexperience,Unspecified,,,,3922623,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/20/2018,20:00,QUEENS,11434,40.683777,-73.76975,"(40.683777, -73.76975)",MERRICK BOULEVARD               ,BAISLEY BOULEVARD,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,3925144,Sedan,,,,
06/23/2018,11:30,QUEENS,11416,40.68377,-73.8545,"(40.68377, -73.8545)",97 AVENUE,86 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3927815,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/21/2018,15:22,QUEENS,11434,40.68372,-73.78468,"(40.68372, -73.78468)",LONG STREET                     ,FOCH BOULEVARD,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3905043,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/27/2018,9:00,,,40.683544,-74.00176,"(40.683544, -74.00176)",BROOKLYN QUEENS EXPRESSWAY      ,,,2,0,0,0,0,0,2,0,Unspecified,,,,,3909400,Sedan,,,,
06/14/2018,15:50,BROOKLYN,11217,40.683506,-73.97594,"(40.683506, -73.97594)",FORT GREENE PLACE               ,ATLANTIC AVENUE,,5,0,0,0,0,0,5,0,Other Vehicular,Other Vehicular,,,,3921564,Station Wagon/Sport Utility Vehicle,FIRE,,,
05/21/2018,16:40,,,40.68327,-73.95016,"(40.68327, -73.95016)",NOSTRAND AVENUE                 ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3905594,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/20/2018,8:02,,,40.68319,-73.8663,"(40.68319, -73.8663)",ATLANTIC AVENUE                 ,,,4,0,0,0,0,0,4,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3925555,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/12/2018,8:05,,,40.683094,-73.80596,"(40.683094, -73.80596)",VAN WYCK EXPWY                  ,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,3899060,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/07/2018,2:20,,,40.683094,-73.80596,"(40.683094, -73.80596)",VAN WYCK EXPWY                  ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3915599,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
06/02/2018,2:00,,,40.682835,-73.94092,"(40.682835, -73.94092)",HALSEY STREET                   ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3913659,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/27/2018,2:20,,,40.682568,-73.78202,"(40.682568, -73.78202)",119 AVENUE,BREWER BOULEVARD,,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,,,,3909873,Sedan,Sedan,,,
06/19/2018,23:50,,,40.68253,-73.8441,"(40.68253, -73.8441)",103 AVENUE,,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,Unspecified,,,3924671,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
05/28/2018,11:05,QUEENS,11419,40.68246,-73.830025,"(40.68246, -73.830025)",107 AVENUE,111 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,,3909949,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,
06/21/2018,17:20,BROOKLYN,11233,40.682446,-73.911674,"(40.682446, -73.911674)",CHAUNCEY STREET                 ,ROCKAWAY AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3928423,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/08/2018,21:45,QUEENS,11413,40.682404,-73.75181,"(40.682404, -73.75181)",SPRINGFIELD BOULEVARD           ,132 ROAD,,5,0,0,0,0,0,5,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified,,3917453,Sedan,Sedan,Sedan,Sedan,
06/09/2018,15:20,QUEENS,11420,40.682285,-73.80805,"(40.682285, -73.80805)",LINDEN BOULEVARD                ,134 STREET,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,,,,3917754,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/29/2018,9:05,QUEENS,11434,40.682243,-73.76191,"(40.682243, -73.76191)",EVELETH ROAD                    ,MARS PLACE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3910640,Sedan,Sedan,,,
06/14/2018,20:10,,,40.682,-73.96867,"(40.682, -73.96867)",ATLANTIC AVENUE                 ,,,4,0,0,0,0,0,4,0,Lane Marking Improper/Inadequate,Passing or Lane Usage Improper,,,,3928461,Pick-up Truck,Sedan,,,
05/26/2018,5:00,BROOKLYN,11217,40.681835,-73.97584,"(40.681835, -73.97584)",FLATBUSH AVENUE                 ,DEAN STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3909708,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
06/13/2018,8:41,QUEENS,11434,40.6818,-73.760956,"(40.6818, -73.760956)",MARS PLACE                      ,FARMERS BOULEVARD,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3920239,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/24/2018,17:50,QUEENS,11416,40.6818,-73.86137,"(40.6818, -73.86137)",77 STREET,97 AVENUE,,4,0,0,0,0,0,4,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3907446,Sedan,Sedan,,,
05/28/2018,12:33,,,40.68174,-73.95859,"(40.68174, -73.95859)",FULTON STREET                   ,,,4,0,0,0,0,0,4,0,Traffic Control Disregarded,Unspecified,,,,3909683,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/08/2018,18:51,,,40.681686,-73.871574,"(40.681686, -73.871574)",ATLANTIC AVENUE                 ,,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,Driver Inattention/Distraction,,,,3918682,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/25/2018,19:50,QUEENS,11434,40.68163,-73.76557,"(40.68163, -73.76557)",MERRICK BOULEVARD               ,SELOVER ROAD,,2,0,0,0,0,0,2,0,Unspecified,,,,,3908425,Sedan,,,,
06/12/2018,17:20,,,40.681572,-73.92579,"(40.681572, -73.92579)",PATCHEN AVENUE                  ,,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,,,,3920024,Flat Bed,Sedan,,,
06/05/2018,15:05,BROOKLYN,11238,40.681557,-73.966545,"(40.681557, -73.966545)",ATLANTIC AVENUE                 ,CLINTON AVENUE,,5,0,0,0,0,0,5,0,Unspecified,Unspecified,,,,3915067,Station Wagon/Sport Utility Vehicle,Bus,,,
05/08/2018,14:48,BROOKLYN,11207,40.68109,-73.90338,"(40.68109, -73.90338)",BUSHWICK AVENUE                 ,STEWART STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3897818,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/26/2018,11:05,BROOKLYN,11216,40.68106,-73.95529,"(40.68106, -73.95529)",,,1157      FULTON STREET,2,0,0,0,0,0,2,0,Backing Unsafely,Unspecified,,,,3909133,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/17/2018,14:05,BROOKLYN,11233,40.680767,-73.90673,"(40.680767, -73.90673)",BROADWAY                        ,MACDOUGAL STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3926341,Sedan,Sedan,,,
05/11/2018,0:00,QUEENS,11417,40.680687,-73.84459,"(40.680687, -73.84459)",WOODHAVEN BOULEVARD             ,ROCKAWAY BOULEVARD,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,Unspecified,,,3900661,Pick-up Truck,Sedan,Sedan,,
06/26/2018,20:55,BROOKLYN,11216,40.68064,-73.95338,"(40.68064, -73.95338)",BEDFORD AVENUE                  ,FULTON STREET,,4,0,0,0,0,0,4,0,Driver Inexperience,Driver Inexperience,,,,3930311,Station Wagon/Sport Utility Vehicle,Taxi,,,
05/10/2018,20:15,QUEENS,11416,40.68057,-73.851,"(40.68057, -73.851)",103 AVENUE,88 STREET,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3898540,Sedan,Sedan,Sedan,,
06/10/2018,4:30,,,40.68057,-73.892334,"(40.68057, -73.892334)",JAMAICA AVENUE                  ,,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,3918766,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/19/2018,15:20,BROOKLYN,11233,40.680504,-73.92857,"(40.680504, -73.92857)",CHAUNCEY STREET                 ,REID AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3904819,Station Wagon/Sport Utility Vehicle,Taxi,,,
05/21/2018,17:40,QUEENS,11413,40.680473,-73.741135,"(40.680473, -73.741135)",227 STREET,131 AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3904956,Sedan,Sedan,,,
06/09/2018,22:00,BROOKLYN,11217,40.68035,-73.97477,"(40.68035, -73.97477)",,,242       FLATBUSH AVENUE,2,0,0,0,0,0,2,0,Following Too Closely,Following Too Closely,Unspecified,,,3918351,Station Wagon/Sport Utility Vehicle,Taxi,Sedan,,
06/01/2018,16:20,QUEENS,11434,40.680294,-73.76282,"(40.680294, -73.76282)",MERRICK BOULEVARD               ,130 AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3914343,Bus,Sedan,,,
05/26/2018,23:30,QUEENS,11422,40.680164,-73.733154,"(40.680164, -73.733154)",234 STREET,130 AVENUE,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,3908493,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/23/2018,15:33,,,40.68011,-73.92549,"(40.68011, -73.92549)",PATCHEN AVENUE                  ,,,3,0,0,0,0,0,3,0,Brakes Defective,Unspecified,,,,3927686,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/01/2018,17:45,BROOKLYN,11207,40.680035,-73.9055,"(40.680035, -73.9055)",EASTERN PARKWAY                 ,BROADWAY,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3912742,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/03/2018,0:00,BROOKLYN,11208,40.680016,-73.87743,"(40.680016, -73.87743)",ATLANTIC AVENUE                 ,LOGAN STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3916685,Ambulance,Station Wagon/Sport Utility Vehicle,,,
06/17/2018,4:30,BROOKLYN,11208,40.680016,-73.87743,"(40.680016, -73.87743)",ATLANTIC AVENUE                 ,LOGAN STREET,,4,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,3923499,Sedan,Taxi,,,
05/12/2018,11:30,BROOKLYN,11216,40.68001,-73.94274,"(40.68001, -73.94274)",,,1446      FULTON STREET,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3899365,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
06/06/2018,18:00,QUEENS,11417,40.680008,-73.8488,"(40.680008, -73.8488)",LIBERTY AVENUE                  ,90 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,3915931,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/01/2018,16:00,QUEENS,11434,40.679935,-73.776375,"(40.679935, -73.776375)",BAISLEY BOULEVARD               ,167 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3914235,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/26/2018,8:00,QUEENS,11420,40.679756,-73.816956,"(40.679756, -73.816956)",LINDEN BOULEVARD                ,123 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3908216,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/26/2018,23:29,BROOKLYN,11238,40.679596,-73.95713,"(40.679596, -73.95713)",,,1045      ATLANTIC AVENUE,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3909658,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/03/2018,17:10,QUEENS,11420,40.679523,-73.81077,"(40.679523, -73.81077)",115 AVENUE,130 STREET,,2,0,0,0,0,0,2,0,Fell Asleep,Unspecified,Unspecified,Unspecified,Unspecified,3913479,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
05/04/2018,7:30,,,40.67942,-73.96823,"(40.67942, -73.96823)",VANDERBILT AVENUE               ,,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Unspecified,,,3894293,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
05/30/2018,10:40,BROOKLYN,11233,40.67934,-73.9305,"(40.67934, -73.9305)",,,1711      FULTON STREET,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Following Too Closely,,,,3910993,Sedan,Taxi,,,
06/14/2018,11:30,QUEENS,11413,40.679295,-73.73764,"(40.679295, -73.73764)",FRANCIS LEWIS BOULEVARD         ,131 AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3920943,Sedan,Sedan,Sedan,,
05/17/2018,17:00,QUEENS,11434,40.679264,-73.7801,"(40.679264, -73.7801)",122 AVENUE,BREWER BOULEVARD,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,,,,3903343,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/22/2018,19:30,BROOKLYN,11233,40.679146,-73.92657,"(40.679146, -73.92657)",FULTON STREET                   ,SUMPTER STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3927706,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/21/2018,15:30,BROOKLYN,11208,40.679115,-73.86911,"(40.679115, -73.86911)",HILL STREET                     ,AUTUMN AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3905168,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/10/2018,16:25,,,40.679012,-73.80381,"(40.679012, -73.80381)",VAN WYCK EXPWY                  ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3918642,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/06/2018,17:00,QUEENS,11436,40.678963,-73.79865,"(40.678963, -73.79865)",,,142-32    FOCH BOULEVARD,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3895532,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/26/2018,18:30,QUEENS,11420,40.67875,-73.8205,"(40.67875, -73.8205)",LINDEN BOULEVARD                ,LEFFERTS BOULEVARD,,2,0,0,0,0,0,2,0,Passing Too Closely,Unspecified,,,,3930013,Sedan,,,,
05/13/2018,14:00,,,40.678642,-73.78714,"(40.678642, -73.78714)",155 STREET,,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,,,,3899945,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/21/2018,7:20,,,40.67856,-73.889015,"(40.67856, -73.889015)",FULTON STREET                   ,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3905279,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/08/2018,10:30,BROOKLYN,11238,40.67851,-73.97198,"(40.67851, -73.97198)",,,612       CARLTON AVENUE,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3896745,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2018,8:30,BROOKLYN,11216,40.678394,-73.94692,"(40.678394, -73.94692)",ATLANTIC AVENUE                 ,NEW YORK AVENUE,,3,0,0,0,0,0,3,0,Following Too Closely,Following Too Closely,Unspecified,Unspecified,,3900999,Taxi,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,
06/16/2018,19:54,,,40.67807,-73.94139,"(40.67807, -73.94139)",KINGSTON AVENUE                 ,,,2,0,0,0,0,0,2,0,Fell Asleep,Unspecified,,,,3924109,Sedan,Sedan,,,
05/24/2018,14:55,,,40.678,-73.86015,"(40.678, -73.86015)",GLENMORE AVENUE                 ,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,3907224,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
06/14/2018,20:00,BROOKLYN,11231,40.677998,-74.00415,"(40.677998, -74.00415)",NELSON STREET                   ,HICKS STREET,,2,0,0,0,0,0,2,0,Glare,,,,,3921155,Sedan,,,,
05/04/2018,8:37,BROOKLYN,11233,40.677975,-73.91913,"(40.677975, -73.91913)",HOWARD AVENUE                   ,HERKIMER STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3893676,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/12/2018,2:20,,,40.677773,-73.93587,"(40.677773, -73.93587)",ATLANTIC AVENUE                 ,,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,,,,,3902016,Ambulance,Station Wagon/Sport Utility Vehicle,,,
05/28/2018,5:10,BROOKLYN,11213,40.677773,-73.93587,"(40.677773, -73.93587)",ATLANTIC AVENUE                 ,TROY AVENUE,,2,0,0,0,0,0,2,0,Other Vehicular,Traffic Control Disregarded,,,,3909845,Sedan,Sedan,,,
05/19/2018,3:45,,,40.67766,-73.80313,"(40.67766, -73.80313)",VAN WYCK EXPWY                  ,,,3,0,0,0,0,0,3,0,Unspecified,,,,,3905365,Sedan,,,,
06/06/2018,8:10,BROOKLYN,11216,40.67765,-73.949776,"(40.67765, -73.949776)",NOSTRAND AVENUE                 ,PACIFIC STREET,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,Unspecified,3915775,Bus,Sedan,Sedan,Sedan,Sedan
05/23/2018,22:13,,,40.677338,-73.927536,"(40.677338, -73.927536)",ATLANTIC AVENUE                 ,,,2,0,0,0,0,0,2,0,Unspecified,,,,,3915222,Station Wagon/Sport Utility Vehicle,,,,
06/20/2018,22:30,BROOKLYN,11233,40.677338,-73.927536,"(40.677338, -73.927536)",ATLANTIC AVENUE                 ,ROCHESTER AVENUE,,5,0,0,0,0,0,5,0,Driver Inattention/Distraction,Unspecified,,,,3925906,Taxi,Station Wagon/Sport Utility Vehicle,,,
05/13/2018,17:20,QUEENS,11413,40.67729,-73.743935,"(40.67729, -73.743935)",MERRICK BOULEVARD               ,226 STREET,,3,0,0,0,0,0,3,0,Lost Consciousness,Unspecified,Unspecified,Unspecified,,3901436,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
05/17/2018,15:00,,,40.677174,-73.924774,"(40.677174, -73.924774)",ATLANTIC AVENUE                 ,,,2,0,0,0,0,0,2,0,Following Too Closely,Following Too Closely,Unspecified,,,3903407,Taxi,Taxi,Sedan,,
06/03/2018,20:55,,,40.677166,-73.87775,"(40.677166, -73.87775)",LIBERTY AVENUE                  ,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Aggressive Driving/Road Rage,Unspecified,,,3926955,Station Wagon/Sport Utility Vehicle,Motorcycle,Station Wagon/Sport Utility Vehicle,,
05/01/2018,7:30,,,40.676598,-73.93039,"(40.676598, -73.93039)",UTICA AVENUE                    ,,,2,0,0,0,0,0,2,0,Aggressive Driving/Road Rage,Unspecified,,,,3892190,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/10/2018,22:16,BROOKLYN,11238,40.67641,-73.97191,"(40.67641, -73.97191)",FLATBUSH AVENUE                 ,STERLING PLACE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3918409,Sedan,Sedan,,,
06/19/2018,20:00,,,40.676342,-73.788345,"(40.676342, -73.788345)",153 STREET,,,3,0,0,0,0,0,3,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,3924461,Sedan,Sedan,,,
05/20/2018,15:50,BROOKLYN,11233,40.676342,-73.910934,"(40.676342, -73.910934)",ATLANTIC AVENUE                 ,ROCKAWAY AVENUE,,4,0,0,0,0,0,4,0,Other Vehicular,Unsafe Lane Changing,,,,3904156,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/09/2018,0:00,BROOKLYN,11233,40.676342,-73.910934,"(40.676342, -73.910934)",ATLANTIC AVENUE                 ,ROCKAWAY AVENUE,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3917419,Sedan,Sedan,Sedan,,
06/26/2018,12:30,,,40.676342,-73.910934,"(40.676342, -73.910934)",ATLANTIC AVENUE                 ,,,6,0,0,0,0,0,6,0,Following Too Closely,Unspecified,Unspecified,,,3931348,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
05/23/2018,11:38,BROOKLYN,11233,40.676247,-73.907135,"(40.676247, -73.907135)",ATLANTIC AVENUE                 ,SHERLOCK PLACE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3908649,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bus,,
06/08/2018,23:45,BROOKLYN,11233,40.676216,-73.90752,"(40.676216, -73.90752)",,,2342      ATLANTIC AVENUE,2,0,0,0,0,0,2,0,Unspecified,,,,,3917422,Station Wagon/Sport Utility Vehicle,,,,
06/16/2018,0:23,BROOKLYN,11233,40.67619,-73.9081,"(40.67619, -73.9081)",EASTERN PARKWAY                 ,ATLANTIC AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3923815,Station Wagon/Sport Utility Vehicle,,,,
05/03/2018,20:00,,,40.676132,-73.921906,"(40.676132, -73.921906)",PACIFIC STREET                  ,,,2,0,1,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3904146,Sedan,Sedan,,,
06/23/2018,23:30,BROOKLYN,11233,40.676105,-73.92572,"(40.676105, -73.92572)",,,307       KINGSBOROUGH 3 WALK,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3928794,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/11/2018,9:30,BROOKLYN,11238,40.675926,-73.95608,"(40.675926, -73.95608)",FRANKLIN AVENUE                 ,SAINT MARKS AVENUE,,4,0,0,0,0,0,4,0,Passing Too Closely,Unspecified,,,,3921868,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/23/2018,18:40,QUEENS,11413,40.675884,-73.75577,"(40.675884, -73.75577)",SPRINGFIELD BOULEVARD           ,EAST GATE PLAZA,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3907063,Motorcycle,Sedan,,,
05/31/2018,14:50,BROOKLYN,11208,40.67588,-73.8711,"(40.67588, -73.8711)",,,404       PINE STREET,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3912452,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/25/2018,14:00,BROOKLYN,11207,40.675785,-73.90269,"(40.675785, -73.90269)",ATLANTIC AVENUE                 ,WILLIAMS PLACE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3924858,Taxi,Sedan,,,
06/18/2018,8:08,,,40.675785,-73.90269,"(40.675785, -73.90269)",EAST NEW YORK AVENUE            ,,,2,0,0,0,0,0,2,0,Driver Inexperience,Following Too Closely,,,,3923481,Taxi,Sedan,,,
05/04/2018,22:28,,,40.675632,-73.89878,"(40.675632, -73.89878)",ATLANTIC AVENUE                 ,,,2,0,0,0,0,0,2,0,Following Too Closely,Following Too Closely,Unspecified,,,3894597,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,tow,,
05/28/2018,20:50,BROOKLYN,11207,40.675632,-73.89878,"(40.675632, -73.89878)",ATLANTIC AVENUE                 ,GEORGIA AVENUE,,3,0,0,0,0,0,3,0,Other Vehicular,Other Vehicular,Aggressive Driving/Road Rage,,,3909759,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
05/22/2018,16:35,BROOKLYN,11233,40.675545,-73.91101,"(40.675545, -73.91101)",ROCKAWAY AVENUE                 ,PACIFIC STREET,,3,0,0,0,0,0,3,0,Following Too Closely,Pavement Slippery,Unspecified,,,3910304,Sedan,Sedan,Sedan,,
